text,label,label_id,dialect,sarcasm,text_clean
#طقس_العرب .. يتوقع تساقط الثلوج فوق المرتفعات الجبلية العالية، التي يزيد ارتفاعها عن 1000م عن سطح البحر في حين... https://t.co/ZvPJ6Yt2BZ,negative,1,4,0,طقس العرب يتوقع تساقط الثلوج فوق المرتفعات الجبليه العاليه، التي يزيد ارتفاعها عن م عن سطح البحر في حين
احرق دم الاخوان و ادبح بدل الخروف اثنين و انصر الغلبان,negative,1,0,1,احرق دم الاخوان و ادبح بدل الخروف اثنين و انصر الغلبان
#القدس _ في _ خطر,positive,0,4,0,القدس في خطر
ضل حدا ما عمل ال #MannequinChallenge !!!!,negative,1,2,0,ضل حدا ما عمل ال
من فيسبوك..ميزة جديدة لإخفاء الاعلانات المزعجة || https://t.co/xASGVgO5zw,negative,1,4,0,من فيسبوك ميزه جديده لاخفاء الاعلانات المزعجه
RT @BassamJaara: ترامب : ايران تدعم الاسد بالاموال التي افرج عنها اوباما,negative,1,0,0,ترامب ايران تدعم الاسد بالاموال التي افرج عنها اوباما
@wballaa لذلك لا أرى جدوى #السعودة لسائقي #أوبر وأخواتها على المدى الطويل بل المفترض أن يتم الأخذ بزمام المبادرة في الأتمتة والسعودة النوعية,positive,0,4,0,لذلك لا ارا جدوا السعوده لسائقي اوبر واخواتها علا المدا الطويل بل المفترض ان يتم الاخذ بزمام المبادره في الاتمته والسعوده النوعيه
@fahadmdgam @AhmedGomaaaa زيارة رجب طيب أردوغان إلى إيران ودعم اقتصادهم ب30 مليار دولارhttps://t.co/aLmYihN3Qg @YouTube,negative,1,4,0,زياره رجب طيب اردوغان الا ايران ودعم اقتصادهم ب مليار دولار
"#محافظ_القاهرة: إزالة العقارات المخالفة بالقرب من ""#المحكمة_الدستورية"" لحماية المواطنين",neutral,2,4,0,محافظ القاهره ازاله العقارات المخالفه بالقرب من المحكمه الدستوريه لحمايه المواطنين
#حقيقة و #نصيحة الافكار اللي بتجيلك قبل النوم دي لازمالها ورقة و قلم عشان بجد بتبقى جامدة على المدى البعيد #اه_والله,neutral,2,0,0,حقيقه و نصيحه الافكار اللي بتجيلك قبل النوم دي لازمالها ورقه و قلم عشان بجد بتبقا جامده علا المدا البعيد اه والله
ظهر السبت، متوجهًا إلى #أبوظبي عقب زيارة قصيرة لـ #مصر استغرقت ثلاثة أيام ، ولم يتم اعلان عن تفاصيل الزيارة من قبل #واشنطن او من #القاهرة,negative,1,4,0,ظهر السبت، متوجها الا ابوظبي عقب زياره قصيره لـ مصر استغرقت ثلاثه ايام ، ولم يتم اعلان عن تفاصيل الزياره من قبل واشنطن او من القاهره
العربيات عامله mannequin challenge دلوقتي عند كوبري ستانلي #mannequinchallenge,negative,1,0,0,العربيات عامله دلوقتي عند كوبري ستانلي
خاطره: هي امرأة تنعش فيك قابلية الانتظارلمزيد من العشق ومزيد من الود والحنان..هي امرأة تروي صحراء قلبك لتصبح روابي وواحات خضراء#عرب #فلسطين,neutral,2,4,0,خاطره هي امراه تنعش فيك قابليه الانتظارلمزيد من العشق ومزيد من الود والحنان هي امراه تروي صحراء قلبك لتصبح روابي وواحات خضراءعرب فلسطين
Listen to بالعكس بالعكس بالعكس - رامى عياش ..عبير نعمه by Nem0o0o #np on #SoundCloudhttps://t.co/aojftHUgsB,negative,1,2,0,بالعكس بالعكس بالعكس راما عياش عبير نعمه
"كاردشيان تتعاطف مع حلب و تقترح مجموعة وسائل لمساعدة السوريين النازحين !!!و الحكام الكاردشيانات العرب و الخليجيين ""المسلمين"" و لا نخس  ...",positive,0,4,1,كاردشيان تتعاطف مع حلب و تقترح مجموعه وسائل لمساعده السوريين النازحين و الحكام الكاردشيانات العرب و الخليجيين المسلمين و لا نخس
مزامنة جهات الاتصال في هاتف الأندرويد مع حساب Gmailhttps://t.co/J8Kc9X0SBv https://t.co/rR0j9QIVE8,negative,1,4,0,مزامنه جهات الاتصال في هاتف الاندرويد مع حساب
شوف حجم التهليل والتكبير التهليل والتكبير لقتل رجل لم يصوب لك سلاحاً,positive,0,0,0,شوف حجم التهليل والتكبير التهليل والتكبير لقتل رجل لم يصوب لك سلاحا
من #واشنطن | أوباما يعد بانتقال هادئ و«حذر» للسلطة  https://t.co/tlzZb7gevT https://t.co/npsfHJOJSX,negative,1,4,0,من واشنطن اوباما يعد بانتقال هادئ و حذر للسلطه
تراث باراك أوباما السياسي!  - محمد الرميحي https://t.co/36coqLfWNN,negative,1,4,0,تراث باراك اوباما السياسي محمد الرميحي
اديش كان في ناس عالمفرق تنطر ناس وتشتي الدني ويحملو الشمسية وأنا بأيام الصحو ما حدا نطرني #فيروز https://t.co/P1I6KWtUD7,negative,1,2,0,اديش كان في ناس عالمفرق تنطر ناس وتشتي الدني ويحملو الشمسيه وانا بايام الصحو ما حدا نطرني فيروز
RT @naji1290: #صنعاء لا تنزف #صنعاء تتبرع بالدم لأستعادة كرامة شعبها شاركونا #مجزرة_داعش_سعود_الكبرى https://t.co/5b0vTsD9TG,positive,0,4,1,صنعاء لا تنزف صنعاء تتبرع بالدم لاستعاده كرامه شعبها شاركونا مجزره داعش سعود الكبرا
نسيت أقولك إنك لو مؤمن بعدل ربنا لازم تطلع مبارك من السجن أو تحصله لأنك مسئول سياسيا عن قتل مواطنين مصريينبلوك وريبورت سبام,positive,0,0,0,نسيت اقولك انك لو مؤمن بعدل ربنا لازم تطلع مبارك من السجن او تحصله لانك مسئول سياسيا عن قتل مواطنين مصريينبلوك وريبورت سبام
لو صح خبر مبادرة قيادات الجيش بالاعتذار لمرسي واعادة هيكلة الجيش ومحاكمة الانقلابيين والقتلة سيكون ذلك أفضل حل للازمة وانقاذ لمصر من الخراب,neutral,2,4,0,لو صح خبر مبادره قيادات الجيش بالاعتذار لمرسي واعاده هيكله الجيش ومحاكمه الانقلابيين والقتله سيكون ذلك افضل حل للازمه وانقاذ لمصر من الخراب
سوريا ترتكب بها جرائم ضد الإنسانية منذ أن بدأت انتفاضة شعبها الشقيق ومن لحظتها ومصر والعرب والعالم يتخاذلون عن نصرة السوريين,positive,0,4,0,سوريا ترتكب بها جرائم ضد الانسانيه منذ ان بدات انتفاضه شعبها الشقيق ومن لحظتها ومصر والعرب والعالم يتخاذلون عن نصره السوريين
#الكتائب تحمّل #عون و #الحريري مسـؤولية بقائها خارج الحكومة- https://t.co/JigiFDUaUy #لبنان https://t.co/GrmKU6rJIo,negative,1,2,0,الكتائب تحمل عون و الحريري مسـؤوليه بقائها خارج الحكومه لبنان
@eltangerino  @box_angham @linda43655916 اكيد لم ترى تقرير الصندوق الدولي عن الجزائر و صعود وتيرة النمو في الجزائر عكس المغرب غوغل 😉,negative,1,4,0,اكيد لم ترا تقرير الصندوق الدولي عن الجزائر و صعود وتيره النمو في الجزائر عكس المغرب غوغل
أعادت أمازون تهيئة كلمات المرور للعديد من مستخدميها بعد تسرب قائمة على الإنترنت تضم بريدا إلكترونيا وكلمات مرور، و https://t.co/rk9hhGU8mL,negative,1,4,0,اعادت امازون تهيئه كلمات المرور للعديد من مستخدميها بعد تسرب قائمه علا الانترنت تضم بريدا الكترونيا وكلمات مرور، و
#اليمن #مجزرة_القاعة_الكبرى احمدوا الله كثيرا واشكروه فانتقاذة للزعيم وحفظة وحمايتة وتوفيقة له طول هذه السنوات... https://t.co/omYw3gMdGK,neutral,2,4,0,اليمن مجزره القاعه الكبرا احمدوا الله كثيرا واشكروه فانتقاذه للزعيم وحفظه وحمايته وتوفيقه له طول هذه السنوات
طبيبٌ يداوي الناس وهو عليل قصة مأخوذة من صميم الحياة المصرية إذا صح إعتبارها حياة,positive,0,4,0,طبيب يداوي الناس وهو عليل قصه ماخوذه من صميم الحياه المصريه اذا صح اعتبارها حياه
فيديو : د عبد المنعم أبو الفتوح فى حلقة القاهرة اليوم الثلاثاء 16 أغسطس 2011,negative,1,4,0,فيديو د عبد المنعم ابو الفتوح فا حلقه القاهره اليوم الثلاثاء اغسطس
البيض والطماطم نفذت فى دلجا الاهالى اشتروها انتظارا لوصول صباحى واتباعه,negative,1,4,1,البيض والطماطم نفذت فا دلجا الاهالا اشتروها انتظارا لوصول صباحا واتباعه
كلام أم الشهيد محمد مصطفى بيجيب من الآخر: مرسي كذب في وعوده,positive,0,0,0,كلام ام الشهيد محمد مصطفا بيجيب من الاخر مرسي كذب في وعوده
شكرا لكل من شارك في البرنامج انتم شركاء في هذه الفرحة احسن فريق اعداد و اخراج و انتاج و كتابة فخور بشغلي معاكم,neutral,2,0,0,شكرا لكل من شارك في البرنامج انتم شركاء في هذه الفرحه احسن فريق اعداد و اخراج و انتاج و كتابه فخور بشغلي معاكم
